correct,trial,letterColor,type,text,userColor,participant_id,stim_onset_ms,task,block_index,timeout,cond,extra,is_timeout,rt,resp_time_ms,trial_index
True,8,green,neutral,학교,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1159761.299999997,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,817.1000000014901,1160578.3999999985,8.0
True,9,yellow,neutral,가방,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1161204.299999997,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1211.2999999970198,1162415.599999994,9.0
True,11,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1164592.299999997,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,933.39999999851,1165525.6999999955,11.0
True,12,yellow,neutral,기차,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1166146.599999994,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,800.7000000029802,1166947.299999997,12.0
True,13,red,incongruent,초록,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1167574.1999999955,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,606.6000000014901,1168180.799999997,13.0
True,14,yellow,neutral,학교,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1168795.6999999955,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,770.0,1169565.6999999955,14.0
True,15,blue,neutral,학교,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1170180.799999997,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,887.6000000014901,1171068.3999999985,15.0
True,16,green,neutral,기차,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1171675.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,579.5,1172255.0,16.0
True,17,blue,neutral,학교,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1172865.099999994,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,753.0,1173618.099999994,17.0
True,18,red,neutral,가방,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1174246.099999994,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,529.3000000044703,1174775.3999999985,18.0
True,19,green,neutral,가방,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1175396.799999997,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,702.0,1176098.799999997,19.0
True,20,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1176709.1999999955,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,518.5,1177227.6999999955,20.0
True,21,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1177845.3999999985,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,455.8999999985099,1178301.299999997,21.0
True,22,red,incongruent,파랑,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1178923.8999999985,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,519.5,1179443.3999999985,22.0
True,23,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1180054.599999994,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,430.8000000044704,1180485.3999999985,23.0
True,24,red,incongruent,노랑,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1181102.6999999955,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,686.1000000014901,1181788.799999997,24.0
True,25,blue,incongruent,빨강,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1182406.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,609.3999999985099,1183015.3999999985,25.0
True,26,green,neutral,기차,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1183637.099999994,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,398.8000000044704,1184035.8999999985,26.0
True,27,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1184650.3999999985,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,407.3999999985099,1185057.799999997,27.0
True,28,blue,neutral,가방,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1185685.6999999955,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,421.7000000029802,1186107.3999999985,28.0
True,29,red,incongruent,파랑,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1186728.5,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,478.8999999985099,1187207.3999999985,29.0
True,30,red,incongruent,초록,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1187826.5,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,672.0,1188498.5,30.0
True,31,yellow,incongruent,빨강,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1189107.8999999985,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,729.6000000014901,1189837.5,31.0
True,32,blue,incongruent,초록,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1190455.099999994,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,1121.4000000059605,1191576.5,32.0
True,33,yellow,incongruent,파랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1192186.099999994,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,657.7000000029802,1192843.799999997,33.0
True,34,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1193459.799999997,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,581.7000000029802,1194041.5,34.0
True,35,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1194651.8999999985,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,406.79999999701977,1195058.6999999955,35.0
True,36,blue,incongruent,빨강,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1195682.6999999955,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,392.7000000029802,1196075.3999999985,36.0
True,37,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1196691.799999997,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,770.6000000014901,1197462.3999999985,37.0
True,38,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1198082.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,625.3999999985099,1198707.3999999985,38.0
True,39,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1199324.799999997,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,628.6000000014901,1199953.3999999985,39.0
True,40,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1200583.6999999955,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,569.3999999985099,1201153.099999994,40.0
True,41,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1201769.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,693.2999999970198,1202462.799999997,41.0
True,42,red,incongruent,초록,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1203084.3999999985,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,500.6000000014901,1203585.0,42.0
True,43,green,neutral,학교,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1204191.8999999985,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,695.8999999985099,1204887.799999997,43.0
True,44,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1205495.3999999985,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,391.8999999985099,1205887.299999997,44.0
True,45,blue,neutral,가방,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1206505.599999994,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,398.6000000014901,1206904.1999999955,45.0
True,46,blue,incongruent,빨강,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1207521.099999994,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,350.40000000596046,1207871.5,46.0
True,47,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1208479.1999999955,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,667.0,1209146.1999999955,47.0
True,48,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1209757.1999999955,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,536.2000000029802,1210293.3999999985,48.0
True,49,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1210905.8999999985,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,502.6000000014901,1211408.5,49.0
True,50,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1212027.5,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,550.2999999970198,1212577.799999997,50.0
True,51,green,neutral,학교,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1213184.5,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,563.6999999955297,1213748.1999999955,51.0
True,52,green,incongruent,파랑,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1214360.299999997,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,687.7999999970198,1215048.099999994,52.0
True,53,blue,neutral,기차,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1215658.8999999985,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,494.6000000014901,1216153.5,53.0
True,54,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1216771.8999999985,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,497.1000000014901,1217269.0,54.0
True,55,green,incongruent,노랑,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1217886.8999999985,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,625.1000000014901,1218512.0,55.0
True,57,yellow,neutral,가방,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1220377.8999999985,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,755.6999999955297,1221133.599999994,57.0
True,58,green,incongruent,노랑,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1221743.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,1070.2999999970198,1222813.799999997,58.0
True,59,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1223428.599999994,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,525.1000000014901,1223953.6999999955,59.0
True,60,yellow,neutral,학교,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1224560.099999994,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,776.8000000044703,1225336.8999999985,60.0
True,61,blue,incongruent,노랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1225949.3999999985,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,479.8999999985099,1226429.299999997,61.0
True,63,yellow,incongruent,파랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1228566.299999997,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,509.29999999701977,1229075.599999994,63.0
True,64,yellow,neutral,기차,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1229695.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,444.09999999403954,1230139.099999994,64.0
True,65,red,incongruent,노랑,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1230771.0,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,509.8999999985099,1231280.8999999985,65.0
True,66,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1231900.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,541.8999999985099,1232441.8999999985,66.0
True,67,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1233061.8999999985,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,641.6000000014901,1233703.5,67.0
True,68,blue,incongruent,노랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1234328.0,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,822.6999999955297,1235150.6999999955,68.0
True,69,yellow,incongruent,초록,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1235757.8999999985,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,770.6999999955297,1236528.599999994,69.0
True,70,green,congruent,초록,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1237137.8999999985,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,768.5,1237906.3999999985,70.0
True,71,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1238523.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,511.3999999985099,1239034.3999999985,71.0
True,72,blue,incongruent,초록,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1239641.1999999955,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,939.89999999851,1240581.099999994,72.0
True,73,red,incongruent,노랑,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1241198.299999997,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,555.1000000014901,1241753.3999999985,73.0
True,74,blue,neutral,학교,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1242369.599999994,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,531.2000000029802,1242900.799999997,74.0
True,75,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1243510.3999999985,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,549.1000000014901,1244059.5,75.0
True,76,green,incongruent,파랑,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1244668.099999994,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,617.5,1245285.599999994,76.0
True,77,green,neutral,기차,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1245907.6999999955,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,426.3999999985099,1246334.099999994,77.0
True,78,blue,neutral,기차,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1246952.6999999955,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,405.2000000029802,1247357.8999999985,78.0
True,79,red,neutral,학교,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1247967.599999994,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,802.9000000059605,1248770.5,79.0
True,80,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1249381.299999997,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,609.5,1249990.799999997,80.0
True,81,red,neutral,기차,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1250601.799999997,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,476.3999999985099,1251078.1999999955,81.0
True,82,red,neutral,가방,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1251698.099999994,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,631.8000000044703,1252329.8999999985,82.0
True,83,green,neutral,가방,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1252945.6999999955,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,646.0,1253591.6999999955,83.0
True,84,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1254212.1999999955,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,423.7000000029802,1254635.8999999985,84.0
True,85,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1255257.1999999955,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,519.0,1255776.1999999955,85.0
True,86,green,incongruent,파랑,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1256392.099999994,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,460.90000000596046,1256853.0,86.0
True,87,red,neutral,가방,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1257464.5,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,494.09999999403954,1257958.599999994,87.0
True,88,green,incongruent,노랑,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1258584.6999999955,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,509.3999999985099,1259094.099999994,88.0
True,89,red,incongruent,파랑,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1259705.599999994,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,387.40000000596046,1260093.0,89.0
True,90,green,incongruent,빨강,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1260702.5,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,397.8999999985099,1261100.3999999985,90.0
True,91,yellow,neutral,기차,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1261708.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,451.09999999403954,1262159.599999994,91.0
True,92,red,congruent,빨강,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1262770.299999997,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,475.29999999701977,1263245.599999994,92.0
True,93,green,neutral,가방,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1263854.799999997,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,482.1000000014901,1264336.8999999985,93.0
True,94,yellow,neutral,학교,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1264951.099999994,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,532.2000000029802,1265483.299999997,94.0
True,95,green,incongruent,빨강,green,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1266094.5,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,522.0999999940395,1266616.599999994,95.0
True,96,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1267230.8999999985,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,553.6999999955297,1267784.599999994,96.0
True,97,yellow,incongruent,초록,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1268400.6999999955,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,870.3000000044703,1269271.0,97.0
True,98,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1269878.6999999955,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,511.3000000044704,1270390.0,98.0
True,99,yellow,incongruent,파랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1271007.5,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,402.09999999403954,1271409.599999994,99.0
True,100,red,neutral,기차,red,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1272036.799999997,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,685.0,1272721.799999997,100.0
True,101,blue,congruent,파랑,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1273336.099999994,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,698.9000000059605,1274035.0,101.0
True,102,blue,neutral,기차,blue,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1274650.5,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,490.79999999701977,1275141.299999997,102.0
True,103,yellow,congruent,노랑,yellow,h52Mz0cZjnOsmXT02EgU3JzzRKs2,1275759.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,506.59999999403954,1276265.599999994,103.0
